hex,count_good_aircraft,count_bad_aircraft
84346edffffffff,112,0
8434701ffffffff,1,0
8434703ffffffff,1,0
8434705ffffffff,1,0
8434707ffffffff,1,0
8434709ffffffff,1,0
843470dffffffff,1,0
8434711ffffffff,2,0
8434715ffffffff,6,0
8434717ffffffff,2,0
8434719ffffffff,8,0
843471dffffffff,6,0
8434721ffffffff,1,0
8434723ffffffff,1,0
8434727ffffffff,1,0
8434729ffffffff,2,0
843472bffffffff,1,0
843472dffffffff,6,0
8434731ffffffff,6,0
8434733ffffffff,2,0
8434735ffffffff,1,0
8434737ffffffff,6,0
8434739ffffffff,1,0
843473bffffffff,6,0
843473dffffffff,1,0
8434741ffffffff,9,0
8434743ffffffff,1,0
8434747ffffffff,9,0
8434749ffffffff,7,0
843474bffffffff,3,0
8434753ffffffff,8,0
8434757ffffffff,2,0
843475bffffffff,8,0
843475dffffffff,1,0
8434761ffffffff,2,0
8434763ffffffff,8,0
8434765ffffffff,1,0
8434767ffffffff,7,0
8434769ffffffff,1,0
843476bffffffff,8,0
843476dffffffff,11,0
8434a41ffffffff,1,0
8434a49ffffffff,2,0
8434a4dffffffff,1,0
8434a51ffffffff,1,0
8434a59ffffffff,1,0
8435037ffffffff,1,0
8435081ffffffff,1,0
8435085ffffffff,14,0
8435087ffffffff,3,0
843508dffffffff,2,0
84350a1ffffffff,9,0
84350a3ffffffff,3,0
84350a5ffffffff,16,0
84350a7ffffffff,11,0
84350a9ffffffff,12,0
84350abffffffff,8,0
84350adffffffff,15,0
84350b3ffffffff,3,0
84350b7ffffffff,8,0
84350c5ffffffff,2,0
84350c7ffffffff,1,0
84350e1ffffffff,8,0
84350e3ffffffff,5,0
84350e5ffffffff,5,0
84350e7ffffffff,19,0
84350ebffffffff,2,0
8435181ffffffff,12,0
8435183ffffffff,18,0
8435185ffffffff,10,0
8435187ffffffff,17,0
8435189ffffffff,7,0
843518bffffffff,16,0
843518dffffffff,2,0
8435191ffffffff,19,0
8435193ffffffff,3,0
8435195ffffffff,26,0
8435197ffffffff,3,0
8435199ffffffff,18,0
843519bffffffff,14,0
843519dffffffff,18,0
84351a1ffffffff,29,0
84351a3ffffffff,31,0
84351a5ffffffff,31,0
84351a7ffffffff,24,0
84351a9ffffffff,12,0
84351abffffffff,23,0
84351adffffffff,10,0
84351b1ffffffff,19,0
84351b3ffffffff,16,0
84351b5ffffffff,27,0
84351b7ffffffff,18,0
84351b9ffffffff,26,0
84351bbffffffff,6,0
84351bdffffffff,40,0
84351d1ffffffff,29,0
84351d3ffffffff,16,0
84351d5ffffffff,19,0
84351d7ffffffff,18,0
84351d9ffffffff,1,0
84351dbffffffff,29,0
84351ddffffffff,1,0
84351e3ffffffff,3,0
84351e7ffffffff,2,0
8435291ffffffff,1,0
8435299ffffffff,1,0
843529bffffffff,1,0
84352d1ffffffff,1,0
84352d3ffffffff,1,0
84352d5ffffffff,1,0
84352d7ffffffff,1,0
84352dbffffffff,1,0
8435401ffffffff,20,0
8435403ffffffff,17,0
8435405ffffffff,7,0
8435407ffffffff,11,0
8435409ffffffff,7,0
843540bffffffff,11,0
843540dffffffff,2,0
8435411ffffffff,16,0
8435413ffffffff,18,0
8435415ffffffff,15,0
8435417ffffffff,22,0
8435419ffffffff,19,0
843541bffffffff,14,0
843541dffffffff,12,0
8435421ffffffff,9,0
8435423ffffffff,10,0
8435425ffffffff,4,0
8435427ffffffff,11,0
8435429ffffffff,3,0
843542bffffffff,10,0
843542dffffffff,4,0
8435431ffffffff,12,0
8435433ffffffff,21,0
8435435ffffffff,7,0
8435437ffffffff,5,0
8435439ffffffff,20,0
843543bffffffff,21,0
843543dffffffff,11,0
8435441ffffffff,5,0
8435443ffffffff,5,0
8435445ffffffff,3,0
8435449ffffffff,4,0
843544bffffffff,2,0
8435451ffffffff,18,0
8435453ffffffff,2,0
8435455ffffffff,6,0
8435457ffffffff,4,0
8435459ffffffff,11,0
843545bffffffff,14,0
843545dffffffff,8,0
8435461ffffffff,3,0
8435463ffffffff,1,0
8435469ffffffff,5,0
843546bffffffff,2,0
843546dffffffff,1,0
8435481ffffffff,71,0
8435483ffffffff,30,0
8435485ffffffff,42,0
8435487ffffffff,64,0
8435489ffffffff,66,0
843548bffffffff,47,0
843548dffffffff,34,0
8435491ffffffff,27,0
8435493ffffffff,5,0
8435495ffffffff,4,0
8435497ffffffff,25,0
8435499ffffffff,32,0
843549bffffffff,92,0
843549dffffffff,4,0
84354a1ffffffff,11,0
84354a3ffffffff,73,0
84354a5ffffffff,13,0
84354a7ffffffff,25,0
84354a9ffffffff,11,0
84354abffffffff,48,0
84354adffffffff,14,0
84354b1ffffffff,20,0
84354b3ffffffff,10,0
84354b5ffffffff,57,0
84354b7ffffffff,19,0
84354b9ffffffff,18,0
84354bbffffffff,6,0
84354bdffffffff,59,0
84354c1ffffffff,42,0
84354c3ffffffff,55,0
84354c5ffffffff,7,0
84354c7ffffffff,37,0
84354c9ffffffff,41,0
84354cbffffffff,34,0
84354cdffffffff,14,0
84354d1ffffffff,7,0
84354d3ffffffff,17,0
84354d5ffffffff,56,0
84354d7ffffffff,3,0
84354d9ffffffff,18,0
84354dbffffffff,8,0
84354ddffffffff,56,0
84354e1ffffffff,13,0
84354e3ffffffff,11,0
84354e5ffffffff,18,0
84354e7ffffffff,4,0
84354e9ffffffff,10,0
84354ebffffffff,6,0
84354edffffffff,14,0
8435503ffffffff,4,0
8435511ffffffff,7,0
8435513ffffffff,9,0
8435515ffffffff,4,0
8435517ffffffff,8,0
8435519ffffffff,6,0
843551bffffffff,7,0
843551dffffffff,3,0
8435531ffffffff,8,0
8435533ffffffff,10,0
8435535ffffffff,6,0
8435537ffffffff,5,0
8435539ffffffff,5,0
843553bffffffff,10,0
843553dffffffff,1,0
8435549ffffffff,1,0
8435551ffffffff,1,0
8435553ffffffff,2,0
8435557ffffffff,1,0
843555dffffffff,2,0
8435581ffffffff,8,0
8435583ffffffff,8,0
8435585ffffffff,13,0
8435587ffffffff,10,0
8435589ffffffff,12,0
843558bffffffff,7,0
843558dffffffff,7,0
8435591ffffffff,2,0
8435593ffffffff,4,0
8435595ffffffff,6,0
8435597ffffffff,6,0
8435599ffffffff,2,0
843559bffffffff,2,0
843559dffffffff,3,0
84355a1ffffffff,12,0
84355a5ffffffff,6,0
84355a7ffffffff,12,0
84355a9ffffffff,10,0
84355abffffffff,15,0
84355adffffffff,9,0
84355b1ffffffff,4,0
84355b5ffffffff,9,0
84355b7ffffffff,1,0
84355b9ffffffff,13,0
84355bbffffffff,3,0
84355bdffffffff,8,0
84355c1ffffffff,10,0
84355c3ffffffff,7,0
84355c5ffffffff,6,0
84355c7ffffffff,11,0
84355c9ffffffff,8,0
84355cbffffffff,9,0
84355cdffffffff,7,0
84355d1ffffffff,8,0
84355d3ffffffff,2,0
84355d5ffffffff,9,0
84355d7ffffffff,7,0
84355d9ffffffff,16,0
84355dbffffffff,14,0
84355ddffffffff,13,0
84355e1ffffffff,10,0
84355e3ffffffff,7,0
84355e5ffffffff,1,0
84355e7ffffffff,13,0
84355e9ffffffff,4,0
84355ebffffffff,11,0
84355edffffffff,5,0
8435601ffffffff,24,0
8435603ffffffff,19,0
8435605ffffffff,3,0
8435607ffffffff,2,0
8435609ffffffff,11,0
843560bffffffff,42,0
843560dffffffff,2,0
8435611ffffffff,24,0
8435613ffffffff,29,0
8435615ffffffff,16,0
8435617ffffffff,23,0
8435619ffffffff,24,0
843561bffffffff,44,0
843561dffffffff,22,0
8435623ffffffff,1,0
8435627ffffffff,1,0
8435629ffffffff,1,0
843562bffffffff,6,0
8435631ffffffff,16,0
8435633ffffffff,1,0
8435635ffffffff,7,0
8435637ffffffff,1,0
8435639ffffffff,8,0
843563bffffffff,23,0
843563dffffffff,4,0
8435641ffffffff,57,0
8435643ffffffff,44,0
8435645ffffffff,6,0
8435647ffffffff,23,0
8435649ffffffff,5,0
843564bffffffff,67,0
843564dffffffff,15,0
8435651ffffffff,58,0
8435653ffffffff,39,0
8435655ffffffff,21,0
8435657ffffffff,39,0
8435659ffffffff,43,0
843565bffffffff,62,0
843565dffffffff,53,0
843566bffffffff,5,0
8435681ffffffff,50,0
8435683ffffffff,13,0
8435685ffffffff,56,0
8435687ffffffff,51,0
8435689ffffffff,41,0
843568bffffffff,20,0
843568dffffffff,52,0
8435691ffffffff,55,0
8435693ffffffff,170,0
8435695ffffffff,57,0
8435697ffffffff,25,0
8435699ffffffff,95,0
843569bffffffff,211,0
843569dffffffff,38,0
84356a1ffffffff,18,0
84356a3ffffffff,46,0
84356a5ffffffff,14,0
84356a7ffffffff,23,0
84356a9ffffffff,30,0
84356abffffffff,61,0
84356adffffffff,21,0
84356b1ffffffff,36,0
84356b3ffffffff,43,0
84356b5ffffffff,36,0
84356b7ffffffff,52,0
84356b9ffffffff,33,0
84356bbffffffff,49,0
84356bdffffffff,35,0
84356c1ffffffff,53,0
84356c3ffffffff,39,0
84356c5ffffffff,24,0
84356c7ffffffff,51,0
84356c9ffffffff,67,0
84356cbffffffff,33,0
84356cdffffffff,29,0
84356d1ffffffff,53,0
84356d3ffffffff,119,0
84356d5ffffffff,20,0
84356d7ffffffff,47,0
84356d9ffffffff,80,0
84356dbffffffff,148,0
84356ddffffffff,30,0
84356e1ffffffff,21,0
84356e3ffffffff,27,0
84356e5ffffffff,16,0
84356e7ffffffff,10,0
84356e9ffffffff,23,0
84356ebffffffff,17,0
84356edffffffff,4,0
8435713ffffffff,2,0
843571bffffffff,1,0
8435731ffffffff,1,0
8435735ffffffff,1,0
8435737ffffffff,1,0
8435739ffffffff,2,0
843573dffffffff,1,0
8435751ffffffff,1,0
8435755ffffffff,1,0
8435801ffffffff,10,0
8435803ffffffff,10,0
8435805ffffffff,6,0
8435807ffffffff,3,0
8435809ffffffff,12,0
843580bffffffff,17,0
843580dffffffff,10,0
8435811ffffffff,18,0
8435813ffffffff,6,0
8435815ffffffff,20,0
8435817ffffffff,4,0
8435819ffffffff,19,0
843581bffffffff,18,0
843581dffffffff,11,0
8435823ffffffff,4,0
8435827ffffffff,1,0
8435829ffffffff,2,0
843582bffffffff,3,0
8435835ffffffff,1,0
8435839ffffffff,13,0
843583dffffffff,7,0
8435841ffffffff,1,0
8435843ffffffff,4,0
8435845ffffffff,1,0
8435847ffffffff,4,0
843584bffffffff,2,0
8435851ffffffff,12,0
8435853ffffffff,17,0
8435855ffffffff,14,0
8435857ffffffff,24,0
8435859ffffffff,8,0
843585bffffffff,9,0
843585dffffffff,5,0
8435863ffffffff,9,0
843586bffffffff,6,0
8435881ffffffff,8,0
8435883ffffffff,4,0
8435885ffffffff,6,0
8435887ffffffff,3,0
8435889ffffffff,9,0
843588bffffffff,5,0
843588dffffffff,6,0
8435891ffffffff,2,0
8435895ffffffff,3,0
8435897ffffffff,2,0
8435899ffffffff,2,0
843589bffffffff,2,0
843589dffffffff,3,0
84358a1ffffffff,2,0
84358a3ffffffff,3,0
84358a5ffffffff,2,0
84358a7ffffffff,3,0
84358a9ffffffff,5,0
84358abffffffff,3,0
84358adffffffff,8,0
84358b1ffffffff,1,0
84358b5ffffffff,1,0
84358b9ffffffff,2,0
84358bbffffffff,1,0
84358bdffffffff,3,0
84358c1ffffffff,11,0
84358c3ffffffff,2,0
84358c5ffffffff,9,0
84358c7ffffffff,12,0
84358c9ffffffff,5,0
84358cbffffffff,15,0
84358cdffffffff,12,0
84358d1ffffffff,5,0
84358d3ffffffff,4,0
84358d5ffffffff,8,0
84358d7ffffffff,6,0
84358d9ffffffff,5,0
84358dbffffffff,6,0
84358ddffffffff,5,0
84358e3ffffffff,7,0
84358e7ffffffff,3,0
84358e9ffffffff,3,0
84358ebffffffff,9,0
84358edffffffff,4,0
843599bffffffff,3,0
84359d3ffffffff,2,0
84359d7ffffffff,1,0
8435a81ffffffff,30,0
8435a83ffffffff,29,0
8435a85ffffffff,25,0
8435a87ffffffff,22,0
8435a89ffffffff,6,0
8435a8bffffffff,21,0
8435a8dffffffff,12,0
8435a91ffffffff,15,0
8435a93ffffffff,22,0
8435a95ffffffff,9,0
8435a97ffffffff,22,0
8435a99ffffffff,23,0
8435a9bffffffff,17,0
8435a9dffffffff,29,0
8435aa1ffffffff,27,0
8435aa3ffffffff,16,0
8435aa5ffffffff,20,0
8435aa7ffffffff,22,0
8435aa9ffffffff,17,0
8435aabffffffff,29,0
8435aadffffffff,19,0
8435ab1ffffffff,7,0
8435ab3ffffffff,18,0
8435ab5ffffffff,9,0
8435ab7ffffffff,15,0
8435ab9ffffffff,12,0
8435abbffffffff,14,0
8435abdffffffff,19,0
8435ac7ffffffff,1,0
8435ad1ffffffff,3,0
8435ad3ffffffff,16,0
8435ad7ffffffff,16,0
8435ad9ffffffff,1,0
8435adbffffffff,2,0
8435ae1ffffffff,1,0
8435ae3ffffffff,5,0
8435ae5ffffffff,2,0
8435ae7ffffffff,8,0
8435aebffffffff,2,0
8435aedffffffff,1,0
84369a5ffffffff,2,0
84369a7ffffffff,2,0
84369b1ffffffff,6,0
84369b5ffffffff,42,0
84369bdffffffff,5,0
8438005ffffffff,6,0
8438011ffffffff,9,0
8438013ffffffff,40,0
8438017ffffffff,12,0
8438019ffffffff,10,0
843801bffffffff,33,0
8438021ffffffff,1,0
8438023ffffffff,1,0
8438025ffffffff,1,0
843802bffffffff,6,0
843803bffffffff,3,0
843803dffffffff,7,0
8438043ffffffff,2,0
8438045ffffffff,2,0
8438047ffffffff,2,0
8438049ffffffff,34,1
843804dffffffff,20,0
8438051ffffffff,7,0
8438053ffffffff,8,0
8438057ffffffff,3,0
8438059ffffffff,4,0
843805bffffffff,8,0
843805dffffffff,6,0
8438063ffffffff,6,0
8438069ffffffff,8,0
843806bffffffff,8,0
843806dffffffff,1,0
84380c5ffffffff,1,0
84380c9ffffffff,1,0
84380cdffffffff,13,0
84380e1ffffffff,1,0
84380e9ffffffff,9,0
84380edffffffff,1,0
8438149ffffffff,1,0
8438201ffffffff,9,0
8438203ffffffff,5,0
8438205ffffffff,4,0
8438207ffffffff,4,0
8438209ffffffff,41,0
843820bffffffff,21,0
843820dffffffff,41,0
8438211ffffffff,1,0
8438213ffffffff,31,0
8438215ffffffff,6,0
8438217ffffffff,27,0
8438219ffffffff,7,0
843821bffffffff,16,0
843821dffffffff,2,0
8438221ffffffff,5,0
8438223ffffffff,11,0
8438225ffffffff,17,0
8438227ffffffff,36,0
8438229ffffffff,10,0
843822bffffffff,6,0
843822dffffffff,21,0
8438231ffffffff,32,0
8438233ffffffff,52,0
8438235ffffffff,42,0
8438237ffffffff,29,0
8438239ffffffff,4,0
843823bffffffff,25,0
843823dffffffff,12,0
8438241ffffffff,58,0
8438243ffffffff,87,0
8438245ffffffff,37,0
8438247ffffffff,97,0
8438249ffffffff,114,0
843824bffffffff,68,0
843824dffffffff,120,0
8438251ffffffff,23,0
8438253ffffffff,26,0
8438255ffffffff,15,0
8438257ffffffff,22,0
8438259ffffffff,134,0
843825bffffffff,32,0
843825dffffffff,107,0
8438261ffffffff,93,0
8438263ffffffff,41,0
8438265ffffffff,97,0
8438267ffffffff,38,0
8438269ffffffff,29,0
843826bffffffff,92,0
843826dffffffff,25,0
8438281ffffffff,44,0
8438283ffffffff,19,0
8438285ffffffff,1,0
8438287ffffffff,30,0
8438289ffffffff,28,0
843828bffffffff,61,0
843828dffffffff,38,0
8438291ffffffff,30,0
8438293ffffffff,32,0
8438295ffffffff,1,0
8438299ffffffff,26,0
843829bffffffff,46,0
843829dffffffff,38,0
84382a1ffffffff,17,0
84382a3ffffffff,28,0
84382a5ffffffff,12,0
84382a7ffffffff,31,0
84382a9ffffffff,1,0
84382abffffffff,30,0
84382adffffffff,11,0
84382bdffffffff,1,0
84382c1ffffffff,15,0
84382c3ffffffff,6,0
84382c5ffffffff,18,0
84382c7ffffffff,13,0
84382c9ffffffff,9,0
84382cbffffffff,17,0
84382cdffffffff,17,0
84382d1ffffffff,28,0
84382d3ffffffff,12,0
84382d5ffffffff,29,0
84382d7ffffffff,30,0
84382d9ffffffff,14,0
84382dbffffffff,30,0
84382ddffffffff,6,0
84382e1ffffffff,51,0
84382e3ffffffff,21,0
84382e5ffffffff,26,1
84382e7ffffffff,13,0
84382e9ffffffff,36,0
84382ebffffffff,30,0
84382edffffffff,48,0
8438301ffffffff,28,0
8438303ffffffff,1,0
8438305ffffffff,10,0
8438307ffffffff,3,0
8438309ffffffff,22,0
843830bffffffff,38,0
843830dffffffff,38,0
8438311ffffffff,6,0
8438313ffffffff,6,0
8438315ffffffff,2,0
8438317ffffffff,2,0
8438319ffffffff,38,0
843831bffffffff,42,1
843831dffffffff,35,1
8438321ffffffff,2,0
8438323ffffffff,1,0
8438325ffffffff,1,0
8438327ffffffff,1,0
8438329ffffffff,2,0
843832bffffffff,2,0
843832dffffffff,2,0
8438331ffffffff,1,0
8438333ffffffff,1,0
8438335ffffffff,1,0
8438339ffffffff,2,0
843833bffffffff,1,0
843833dffffffff,1,0
8438341ffffffff,34,0
8438343ffffffff,81,0
8438345ffffffff,40,0
8438347ffffffff,70,0
8438349ffffffff,7,0
843834bffffffff,27,0
843834dffffffff,2,0
8438351ffffffff,17,0
8438353ffffffff,26,0
8438355ffffffff,11,0
8438357ffffffff,28,0
8438359ffffffff,81,0
843835bffffffff,23,0
843835dffffffff,84,0
8438361ffffffff,62,1
8438363ffffffff,19,0
8438365ffffffff,42,0
8438367ffffffff,11,0
8438369ffffffff,57,0
843836bffffffff,77,0
843836dffffffff,61,0
8438403ffffffff,8,0
8438409ffffffff,5,0
843840bffffffff,7,0
843840dffffffff,1,0
8438411ffffffff,23,0
8438413ffffffff,32,0
8438415ffffffff,13,0
8438417ffffffff,28,0
8438419ffffffff,17,0
843841bffffffff,24,0
843841dffffffff,16,0
8438431ffffffff,7,0
8438433ffffffff,4,0
8438435ffffffff,4,0
8438437ffffffff,5,0
8438439ffffffff,9,0
843843bffffffff,14,0
843843dffffffff,4,0
8438441ffffffff,2,0
8438443ffffffff,2,0
8438447ffffffff,6,0
8438449ffffffff,18,0
843844bffffffff,2,0
8438451ffffffff,19,0
8438453ffffffff,17,0
8438455ffffffff,2,0
8438457ffffffff,20,0
8438459ffffffff,36,0
843845bffffffff,51,1
843845dffffffff,16,0
8438461ffffffff,1,0
843846bffffffff,1,0
8438481ffffffff,3,0
8438483ffffffff,7,0
8438485ffffffff,9,0
8438487ffffffff,7,0
8438489ffffffff,8,0
843848bffffffff,10,0
843848dffffffff,16,0
8438491ffffffff,13,0
8438493ffffffff,2,0
8438495ffffffff,10,0
8438497ffffffff,7,0
8438499ffffffff,13,0
843849bffffffff,15,0
843849dffffffff,6,0
84384a3ffffffff,1,0
84384a5ffffffff,1,0
84384abffffffff,6,0
84384adffffffff,1,0
84384b1ffffffff,15,0
84384b3ffffffff,15,0
84384b5ffffffff,4,0
84384b7ffffffff,8,0
84384b9ffffffff,10,0
84384bbffffffff,16,0
84384bdffffffff,6,0
84384c1ffffffff,18,0
84384c3ffffffff,11,0
84384c5ffffffff,25,0
84384c7ffffffff,21,0
84384c9ffffffff,17,0
84384cbffffffff,10,0
84384cdffffffff,24,0
84384d1ffffffff,15,0
84384d3ffffffff,9,0
84384d5ffffffff,12,0
84384d7ffffffff,10,0
84384d9ffffffff,27,0
84384dbffffffff,28,0
84384ddffffffff,21,0
84384e1ffffffff,33,0
84384e3ffffffff,10,0
84384e5ffffffff,4,0
84384e7ffffffff,5,0
84384e9ffffffff,31,0
84384ebffffffff,22,0
84384edffffffff,21,0
8438503ffffffff,2,0
8438511ffffffff,8,0
8438515ffffffff,1,0
8438517ffffffff,5,0
8438519ffffffff,3,0
843851dffffffff,1,0
8438531ffffffff,1,0
8438539ffffffff,1,0
843855bffffffff,1,0
8438581ffffffff,6,0
8438585ffffffff,1,0
8438589ffffffff,8,0
843858bffffffff,3,0
843858dffffffff,4,0
8438591ffffffff,1,0
8438593ffffffff,1,0
8438599ffffffff,1,0
84385c1ffffffff,1,0
84385c3ffffffff,4,0
84385c7ffffffff,1,0
84385cbffffffff,5,0
84385d1ffffffff,3,0
84385d3ffffffff,2,0
84385d5ffffffff,6,0
84385d7ffffffff,2,0
84385d9ffffffff,3,0
84385dbffffffff,3,0
84385ddffffffff,4,0
84385e5ffffffff,4,0
84385edffffffff,5,0
8438601ffffffff,19,0
8438603ffffffff,9,0
8438605ffffffff,27,0
8438607ffffffff,35,0
8438609ffffffff,19,0
843860bffffffff,7,0
843860dffffffff,25,0
8438611ffffffff,28,0
8438613ffffffff,28,0
8438615ffffffff,9,0
8438617ffffffff,30,0
8438619ffffffff,41,0
843861bffffffff,36,0
843861dffffffff,20,0
8438621ffffffff,53,0
8438623ffffffff,50,0
8438625ffffffff,91,0
8438627ffffffff,37,0
8438629ffffffff,68,0
843862bffffffff,48,0
843862dffffffff,87,0
8438631ffffffff,53,0
8438633ffffffff,57,0
8438635ffffffff,54,0
8438637ffffffff,60,0
8438639ffffffff,29,0
843863bffffffff,17,0
843863dffffffff,54,0
8438641ffffffff,40,0
8438643ffffffff,32,0
8438645ffffffff,43,0
8438647ffffffff,39,0
8438649ffffffff,35,0
843864bffffffff,39,0
843864dffffffff,55,0
8438651ffffffff,30,0
8438653ffffffff,35,0
8438655ffffffff,3,0
8438657ffffffff,15,0
8438659ffffffff,45,0
843865bffffffff,30,0
843865dffffffff,4,0
8438661ffffffff,61,0
8438663ffffffff,71,0
8438665ffffffff,27,0
8438667ffffffff,71,0
8438669ffffffff,30,0
843866bffffffff,48,0
843866dffffffff,29,0
8438681ffffffff,49,0
8438683ffffffff,34,0
8438685ffffffff,63,0
8438687ffffffff,64,1
8438689ffffffff,35,0
843868bffffffff,34,1
843868dffffffff,52,0
8438691ffffffff,40,0
8438693ffffffff,76,0
8438695ffffffff,46,0
8438697ffffffff,49,0
8438699ffffffff,58,1
843869bffffffff,85,1
843869dffffffff,45,0
84386a1ffffffff,58,0
84386a3ffffffff,54,0
84386a5ffffffff,25,0
84386a7ffffffff,26,0
84386a9ffffffff,63,0
84386abffffffff,59,0
84386adffffffff,47,0
84386b1ffffffff,42,0
84386b3ffffffff,46,0
84386b5ffffffff,38,0
84386b7ffffffff,20,0
84386b9ffffffff,56,0
84386bbffffffff,56,1
84386bdffffffff,47,0
84386c1ffffffff,40,0
84386c3ffffffff,25,0
84386c5ffffffff,62,0
84386c7ffffffff,59,0
84386c9ffffffff,49,0
84386cbffffffff,29,0
84386cdffffffff,58,0
84386d1ffffffff,53,0
84386d3ffffffff,69,0
84386d5ffffffff,42,0
84386d7ffffffff,52,0
84386d9ffffffff,68,0
84386dbffffffff,73,0
84386ddffffffff,53,0
84386e1ffffffff,60,0
84386e3ffffffff,119,0
84386e5ffffffff,68,0
84386e7ffffffff,49,0
84386e9ffffffff,30,0
84386ebffffffff,78,0
84386edffffffff,50,0
8438705ffffffff,5,0
843870dffffffff,7,0
8438711ffffffff,2,0
8438719ffffffff,7,0
843871bffffffff,16,0
8438729ffffffff,1,0
843872bffffffff,1,0
8438741ffffffff,39,0
8438743ffffffff,36,0
8438745ffffffff,27,0
8438747ffffffff,6,0
8438749ffffffff,49,0
843874bffffffff,52,0
843874dffffffff,63,0
8438751ffffffff,55,0
8438753ffffffff,43,0
8438755ffffffff,11,0
8438757ffffffff,5,0
8438759ffffffff,43,0
843875bffffffff,44,0
843875dffffffff,64,1
8438761ffffffff,5,0
8438763ffffffff,21,0
8438767ffffffff,3,0
8438769ffffffff,9,0
843876bffffffff,23,0
8438edbffffffff,1,0
8439001ffffffff,297,0
8439003ffffffff,146,0
8439005ffffffff,262,0
8439007ffffffff,12,0
8439009ffffffff,175,0
843900bffffffff,167,0
843900dffffffff,287,0
8439011ffffffff,160,0
8439013ffffffff,177,0
8439015ffffffff,69,0
8439017ffffffff,44,0
8439019ffffffff,103,0
843901bffffffff,135,0
843901dffffffff,181,0
8439021ffffffff,13,0
8439023ffffffff,2,0
8439025ffffffff,148,0
8439027ffffffff,21,0
8439029ffffffff,208,0
843902bffffffff,10,0
843902dffffffff,233,0
8439031ffffffff,56,0
8439033ffffffff,285,0
8439035ffffffff,60,0
8439037ffffffff,222,0
8439039ffffffff,2,0
843903bffffffff,65,0
843903dffffffff,2,0
8439041ffffffff,265,0
8439043ffffffff,254,0
8439045ffffffff,282,0
8439047ffffffff,244,0
8439049ffffffff,206,0
843904bffffffff,312,0
843904dffffffff,260,0
8439051ffffffff,301,0
8439053ffffffff,158,0
8439055ffffffff,160,0
8439057ffffffff,68,0
8439059ffffffff,195,0
843905bffffffff,258,0
843905dffffffff,305,0
8439061ffffffff,384,0
8439063ffffffff,319,0
8439065ffffffff,217,1
8439067ffffffff,331,0
8439069ffffffff,299,0
843906bffffffff,321,0
843906dffffffff,245,0
8439081ffffffff,165,0
8439083ffffffff,11,0
8439085ffffffff,283,0
8439087ffffffff,6,0
8439089ffffffff,232,0
843908bffffffff,99,0
843908dffffffff,209,0
8439091ffffffff,65,0
8439093ffffffff,202,1
8439095ffffffff,9,0
8439097ffffffff,203,1
8439099ffffffff,143,0
843909bffffffff,145,0
843909dffffffff,20,0
84390a1ffffffff,271,0
84390a3ffffffff,130,0
84390a5ffffffff,309,0
84390a7ffffffff,128,0
84390a9ffffffff,300,0
84390abffffffff,58,1
84390adffffffff,179,0
84390b1ffffffff,156,0
84390b3ffffffff,88,0
84390b5ffffffff,139,0
84390b7ffffffff,65,0
84390b9ffffffff,43,1
84390bbffffffff,160,1
84390bdffffffff,134,1
84390c1ffffffff,418,0
84390c3ffffffff,489,0
84390c5ffffffff,385,0
84390c7ffffffff,321,0
84390c9ffffffff,470,0
84390cbffffffff,697,0
84390cdffffffff,365,0
84390d1ffffffff,505,0
84390d3ffffffff,245,0
84390d5ffffffff,226,0
84390d7ffffffff,157,0
84390d9ffffffff,427,0
84390dbffffffff,354,0
84390ddffffffff,562,0
84390e1ffffffff,320,0
84390e3ffffffff,80,0
84390e5ffffffff,331,0
84390e7ffffffff,37,0
84390e9ffffffff,329,0
84390ebffffffff,223,0
84390edffffffff,238,0
8439101ffffffff,145,0
8439103ffffffff,167,1
8439105ffffffff,154,1
8439107ffffffff,34,1
8439109ffffffff,160,0
843910bffffffff,171,0
843910dffffffff,107,0
8439111ffffffff,162,1
8439113ffffffff,144,0
8439115ffffffff,265,1
8439117ffffffff,137,0
8439119ffffffff,189,0
843911bffffffff,13,0
843911dffffffff,170,0
8439121ffffffff,121,0
8439123ffffffff,98,0
8439125ffffffff,135,0
8439127ffffffff,101,0
8439129ffffffff,153,0
843912bffffffff,34,0
843912dffffffff,102,0
8439131ffffffff,105,0
8439133ffffffff,82,0
8439135ffffffff,86,0
8439137ffffffff,144,0
8439139ffffffff,147,0
843913bffffffff,142,0
843913dffffffff,123,0
8439141ffffffff,128,0
8439143ffffffff,113,0
8439145ffffffff,157,0
8439147ffffffff,81,0
8439149ffffffff,151,0
843914bffffffff,297,0
843914dffffffff,154,0
8439151ffffffff,244,0
8439153ffffffff,193,0
8439155ffffffff,190,0
8439157ffffffff,222,0
8439159ffffffff,212,0
843915bffffffff,364,0
843915dffffffff,200,0
8439161ffffffff,35,0
8439163ffffffff,89,1
8439165ffffffff,60,0
8439167ffffffff,87,1
8439169ffffffff,163,0
843916bffffffff,57,0
843916dffffffff,183,0
8439181ffffffff,115,0
8439183ffffffff,395,0
8439185ffffffff,90,0
8439187ffffffff,136,0
8439189ffffffff,113,0
843918bffffffff,232,0
843918dffffffff,146,0
8439191ffffffff,303,1
8439193ffffffff,109,0
8439195ffffffff,382,0
8439197ffffffff,94,0
8439199ffffffff,301,0
843919bffffffff,160,0
843919dffffffff,223,0
84391a1ffffffff,82,0
84391a3ffffffff,144,1
84391a5ffffffff,72,0
84391a7ffffffff,131,0
