hex,count_good_aircraft,count_bad_aircraft
8443853ffffffff,224,0
8443855ffffffff,67,0
8443857ffffffff,177,0
8443859ffffffff,233,0
844385bffffffff,193,1
844385dffffffff,124,0
8443861ffffffff,120,0
8443863ffffffff,170,0
8443865ffffffff,28,0
8443867ffffffff,80,0
8443869ffffffff,127,0
844386bffffffff,167,0
844386dffffffff,74,0
8443881ffffffff,100,0
8443883ffffffff,88,0
8443885ffffffff,121,0
8443887ffffffff,132,0
8443889ffffffff,112,0
844388bffffffff,92,0
844388dffffffff,136,0
8443891ffffffff,314,0
8443893ffffffff,192,0
8443895ffffffff,14,0
8443897ffffffff,42,0
8443899ffffffff,338,0
844389bffffffff,175,0
844389dffffffff,234,0
84438a1ffffffff,1,0
84438a9ffffffff,179,0
84438abffffffff,49,0
84438adffffffff,62,1
84438b5ffffffff,1,0
84438b9ffffffff,89,0
84438bbffffffff,1,0
84438bdffffffff,7,0
84438c1ffffffff,199,0
84438c3ffffffff,145,0
84438c5ffffffff,229,0
84438c7ffffffff,164,0
84438c9ffffffff,120,0
84438cbffffffff,38,0
84438cdffffffff,180,1
84438d1ffffffff,423,1
84438d3ffffffff,237,1
84438d5ffffffff,153,0
84438d7ffffffff,467,0
84438d9ffffffff,185,0
84438dbffffffff,61,0
84438ddffffffff,369,1
84438e1ffffffff,208,0
84438e3ffffffff,267,0
84438e7ffffffff,93,1
84438e9ffffffff,307,0
84438ebffffffff,288,1
84438edffffffff,27,0
8443911ffffffff,1,0
8443913ffffffff,1,0
8443917ffffffff,2,0
8443919ffffffff,2,0
844391bffffffff,3,0
844393bffffffff,1,0
8443941ffffffff,1,0
8443949ffffffff,1,0
8443953ffffffff,5,0
8443959ffffffff,8,0
844395bffffffff,5,0
84439c1ffffffff,1,0
84439c9ffffffff,4,0
84439cbffffffff,1,0
84439cdffffffff,1,0
84439d9ffffffff,1,0
8443a01ffffffff,67,0
8443a03ffffffff,261,9
8443a05ffffffff,112,0
8443a07ffffffff,117,1
8443a09ffffffff,170,0
8443a0bffffffff,270,2
8443a0dffffffff,3,0
8443a11ffffffff,238,3
8443a13ffffffff,458,4
8443a15ffffffff,400,5
8443a17ffffffff,80,2
8443a19ffffffff,344,2
8443a1bffffffff,518,2
8443a1dffffffff,218,5
8443a25ffffffff,20,0
8443a27ffffffff,4,0
8443a29ffffffff,30,0
8443a31ffffffff,179,1
8443a33ffffffff,401,2
8443a35ffffffff,7,0
8443a37ffffffff,153,0
8443a39ffffffff,377,5
8443a3bffffffff,285,2
8443a41ffffffff,89,1
8443a43ffffffff,226,0
8443a45ffffffff,4,0
8443a47ffffffff,57,0
8443a49ffffffff,157,3
8443a4bffffffff,231,1
8443a4dffffffff,3,0
8443a51ffffffff,393,3
8443a53ffffffff,310,0
8443a55ffffffff,217,1
8443a57ffffffff,138,2
8443a59ffffffff,400,1
8443a5bffffffff,350,1
8443a5dffffffff,208,1
8443a63ffffffff,112,1
8443a65ffffffff,112,1
8443a67ffffffff,113,1
8443a6bffffffff,3,0
8443a81ffffffff,396,6
8443a83ffffffff,253,4
8443a85ffffffff,390,0
8443a87ffffffff,323,3
8443a89ffffffff,203,18
8443a8bffffffff,50,3
8443a8dffffffff,472,11
8443a91ffffffff,1,0
8443a93ffffffff,6,0
8443a95ffffffff,49,1
8443a97ffffffff,48,1
8443a99ffffffff,1,0
8443a9dffffffff,1,0
8443aa1ffffffff,149,0
8443aa3ffffffff,63,0
8443aa5ffffffff,34,0
8443aa7ffffffff,161,0
8443aa9ffffffff,132,0
8443aabffffffff,196,2
8443aadffffffff,50,0
8443ab1ffffffff,322,0
8443ab3ffffffff,213,1
8443ab5ffffffff,166,0
8443ab7ffffffff,402,1
8443ab9ffffffff,299,2
8443abbffffffff,156,1
8443abdffffffff,369,1
8443ac1ffffffff,327,17
8443ac3ffffffff,11,0
8443ac5ffffffff,735,21
8443ac7ffffffff,566,31
8443ac9ffffffff,3,0
8443acbffffffff,26,0
8443acdffffffff,669,23
8443ae1ffffffff,229,3
8443ae3ffffffff,196,0
8443ae5ffffffff,314,0
8443ae7ffffffff,127,1
8443ae9ffffffff,177,0
8443aebffffffff,441,11
8443aedffffffff,145,1
8443b01ffffffff,45,4
8443b03ffffffff,78,7
8443b05ffffffff,10,0
8443b07ffffffff,34,1
8443b09ffffffff,38,1
8443b0bffffffff,88,3
8443b0dffffffff,45,0
8443b11ffffffff,151,1
8443b13ffffffff,116,0
8443b15ffffffff,127,5
8443b17ffffffff,121,0
8443b19ffffffff,214,7
8443b1bffffffff,200,0
8443b1dffffffff,73,17
8443b23ffffffff,2,0
8443b27ffffffff,1,0
8443b2bffffffff,8,0
8443b31ffffffff,12,0
8443b35ffffffff,3,0
8443b37ffffffff,11,0
8443b39ffffffff,49,1
8443b3bffffffff,73,0
8443b3dffffffff,14,0
8443b41ffffffff,7,0
8443b43ffffffff,85,1
8443b45ffffffff,17,0
8443b47ffffffff,12,0
8443b49ffffffff,93,0
8443b4bffffffff,95,0
8443b4dffffffff,10,0
8443b51ffffffff,200,0
8443b53ffffffff,103,0
8443b55ffffffff,81,1
8443b57ffffffff,117,0
8443b5dffffffff,204,0
8443b61ffffffff,2,0
8443b63ffffffff,5,0
8443b69ffffffff,4,0
8443b6bffffffff,26,0
8444001ffffffff,18,0
8444003ffffffff,23,0
8444005ffffffff,3,0
8444007ffffffff,20,0
8444009ffffffff,16,0
844400bffffffff,14,0
844400dffffffff,1,0
8444011ffffffff,41,0
8444013ffffffff,3,0
8444015ffffffff,48,0
8444017ffffffff,13,0
8444019ffffffff,39,0
844401bffffffff,5,0
844401dffffffff,27,0
8444021ffffffff,8,0
8444023ffffffff,9,0
8444025ffffffff,9,0
8444027ffffffff,11,0
844402bffffffff,8,0
8444031ffffffff,35,0
8444033ffffffff,47,0
8444035ffffffff,24,0
8444037ffffffff,82,0
8444039ffffffff,27,0
844403bffffffff,45,0
844403dffffffff,20,0
8444041ffffffff,4,0
8444043ffffffff,17,0
8444047ffffffff,2,0
8444049ffffffff,4,0
844404bffffffff,14,0
8444051ffffffff,10,0
8444053ffffffff,12,0
8444055ffffffff,12,0
8444057ffffffff,14,0
8444059ffffffff,11,0
844405bffffffff,4,0
844405dffffffff,7,0
8444061ffffffff,1,0
8444065ffffffff,2,0
8444069ffffffff,1,0
844406bffffffff,1,0
844406dffffffff,2,0
8444081ffffffff,293,0
8444083ffffffff,221,0
8444085ffffffff,284,0
8444087ffffffff,171,0
8444089ffffffff,24,0
844408bffffffff,169,0
844408dffffffff,115,0
8444091ffffffff,74,0
8444093ffffffff,28,0
8444095ffffffff,33,0
8444097ffffffff,14,0
8444099ffffffff,292,0
844409bffffffff,216,0
844409dffffffff,261,0
84440a1ffffffff,40,0
84440a3ffffffff,16,0
84440a5ffffffff,32,0
84440a7ffffffff,7,0
84440a9ffffffff,214,0
84440abffffffff,46,0
84440adffffffff,165,0
84440b1ffffffff,1,0
84440b3ffffffff,1,0
84440b5ffffffff,5,0
84440b7ffffffff,6,0
84440b9ffffffff,28,0
84440bbffffffff,9,0
84440bdffffffff,25,0
84440c3ffffffff,6,0
84440c7ffffffff,6,0
84440c9ffffffff,1,0
84440cdffffffff,1,0
84440d1ffffffff,5,0
84440d3ffffffff,28,0
84440d5ffffffff,9,0
84440d7ffffffff,112,0
84440d9ffffffff,7,0
84440dbffffffff,7,0
84440ddffffffff,4,0
84440e1ffffffff,36,0
84440e3ffffffff,161,0
84440e5ffffffff,70,0
84440e7ffffffff,216,0
84440e9ffffffff,1,0
84440ebffffffff,9,0
84440edffffffff,11,0
8444101ffffffff,10,0
8444103ffffffff,26,0
8444105ffffffff,69,0
8444107ffffffff,78,0
8444109ffffffff,7,0
844410bffffffff,10,0
844410dffffffff,34,0
8444111ffffffff,29,0
8444113ffffffff,75,0
8444115ffffffff,94,0
8444117ffffffff,129,0
8444119ffffffff,10,0
844411bffffffff,21,0
844411dffffffff,21,0
8444121ffffffff,171,0
8444123ffffffff,331,0
8444125ffffffff,454,3
8444127ffffffff,506,0
8444129ffffffff,158,0
844412bffffffff,185,0
844412dffffffff,172,0
8444131ffffffff,510,0
8444133ffffffff,498,1
8444135ffffffff,550,0
8444137ffffffff,534,0
8444139ffffffff,159,0
844413bffffffff,221,0
844413dffffffff,415,0
8444141ffffffff,46,0
8444143ffffffff,10,0
8444145ffffffff,48,0
8444147ffffffff,22,0
8444149ffffffff,49,0
844414bffffffff,19,0
844414dffffffff,40,0
8444151ffffffff,5,0
8444153ffffffff,2,0
8444155ffffffff,8,0
8444157ffffffff,4,0
8444159ffffffff,8,0
844415bffffffff,1,0
844415dffffffff,8,0
8444161ffffffff,104,0
8444163ffffffff,94,0
8444165ffffffff,179,0
8444167ffffffff,158,0
8444169ffffffff,48,0
844416bffffffff,89,0
844416dffffffff,108,0
8444181ffffffff,210,0
8444183ffffffff,38,0
8444185ffffffff,329,1
8444187ffffffff,255,0
8444189ffffffff,170,0
844418bffffffff,152,0
844418dffffffff,180,1
8444191ffffffff,10,0
8444193ffffffff,8,0
8444195ffffffff,19,0
8444197ffffffff,11,0
8444199ffffffff,24,0
844419bffffffff,9,0
844419dffffffff,36,0
84441a1ffffffff,805,1
84441a3ffffffff,793,1
84441a5ffffffff,616,1
84441a7ffffffff,744,0
84441a9ffffffff,886,0
84441abffffffff,581,0
84441adffffffff,656,0
84441b1ffffffff,462,0
84441b3ffffffff,471,0
84441b5ffffffff,658,1
84441b7ffffffff,554,0
84441b9ffffffff,151,0
84441bbffffffff,98,0
84441bdffffffff,449,0
84441c1ffffffff,95,0
84441c3ffffffff,147,0
84441c5ffffffff,97,0
84441c7ffffffff,123,0
84441c9ffffffff,17,0
84441cbffffffff,90,0
84441cdffffffff,40,0
84441d1ffffffff,226,0
84441d3ffffffff,174,0
84441d5ffffffff,190,0
84441d7ffffffff,176,0
84441d9ffffffff,105,0
84441dbffffffff,240,0
84441ddffffffff,191,0
84441e1ffffffff,354,0
84441e3ffffffff,326,0
84441e5ffffffff,462,1
84441e7ffffffff,557,0
84441e9ffffffff,114,0
84441ebffffffff,146,1
84441edffffffff,305,1
8444201ffffffff,22,0
8444203ffffffff,37,0
8444205ffffffff,19,0
8444207ffffffff,23,0
8444209ffffffff,41,0
844420bffffffff,54,0
844420dffffffff,23,0
8444211ffffffff,32,0
8444213ffffffff,11,0
8444215ffffffff,40,0
8444217ffffffff,27,0
8444219ffffffff,25,0
844421bffffffff,11,0
844421dffffffff,35,0
8444221ffffffff,13,0
8444223ffffffff,5,0
8444225ffffffff,10,0
8444227ffffffff,12,0
8444229ffffffff,5,0
844422bffffffff,18,0
844422dffffffff,13,0
8444231ffffffff,4,0
8444233ffffffff,12,0
8444235ffffffff,11,0
8444237ffffffff,3,0
8444239ffffffff,8,0
844423bffffffff,28,0
844423dffffffff,12,0
8444241ffffffff,53,0
8444243ffffffff,39,0
8444245ffffffff,14,0
8444247ffffffff,42,0
8444249ffffffff,82,0
844424bffffffff,72,0
844424dffffffff,74,0
8444251ffffffff,39,0
8444253ffffffff,22,0
8444255ffffffff,32,0
8444257ffffffff,41,0
8444259ffffffff,79,0
844425bffffffff,32,0
844425dffffffff,36,0
8444261ffffffff,31,0
8444263ffffffff,20,0
8444265ffffffff,35,0
8444267ffffffff,15,0
8444269ffffffff,34,0
844426bffffffff,15,0
844426dffffffff,11,0
8444283ffffffff,1,0
8444291ffffffff,3,0
8444295ffffffff,4,0
8444297ffffffff,5,0
844429bffffffff,2,0
844429dffffffff,1,0
84442a5ffffffff,6,0
84442adffffffff,1,0
84442b1ffffffff,3,0
84442b3ffffffff,9,0
84442b7ffffffff,2,0
84442b9ffffffff,2,0
84442bbffffffff,3,0
84442c1ffffffff,1,0
84442c5ffffffff,2,0
84442c9ffffffff,4,0
84442cdffffffff,3,0
84442e1ffffffff,6,0
84442e5ffffffff,23,0
84442e9ffffffff,3,0
84442ebffffffff,2,0
84442edffffffff,45,0
8444301ffffffff,23,0
8444303ffffffff,26,0
8444305ffffffff,4,0
8444307ffffffff,30,0
8444309ffffffff,12,0
844430bffffffff,30,0
844430dffffffff,5,0
8444311ffffffff,11,0
8444313ffffffff,2,0
8444315ffffffff,15,0
8444317ffffffff,3,0
8444319ffffffff,12,0
844431bffffffff,8,0
844431dffffffff,19,0
8444321ffffffff,11,0
8444323ffffffff,35,0
8444325ffffffff,14,0
8444327ffffffff,16,0
8444329ffffffff,4,0
844432bffffffff,21,0
844432dffffffff,2,0
8444331ffffffff,18,0
8444333ffffffff,3,0
8444335ffffffff,33,0
8444337ffffffff,5,0
8444339ffffffff,27,0
844433bffffffff,11,0
844433dffffffff,39,0
8444341ffffffff,8,0
8444343ffffffff,4,0
8444345ffffffff,3,0
8444347ffffffff,3,0
8444349ffffffff,10,0
844434bffffffff,14,0
844434dffffffff,7,0
8444351ffffffff,26,0
8444353ffffffff,12,0
8444355ffffffff,27,0
8444357ffffffff,22,0
8444359ffffffff,25,0
844435bffffffff,26,0
844435dffffffff,29,0
8444361ffffffff,8,0
8444363ffffffff,3,0
8444365ffffffff,18,0
8444367ffffffff,6,0
8444369ffffffff,6,0
844436bffffffff,4,0
844436dffffffff,19,0
8444401ffffffff,272,0
8444403ffffffff,196,0
8444405ffffffff,206,0
8444407ffffffff,130,0
8444409ffffffff,234,0
844440bffffffff,231,0
844440dffffffff,385,0
8444411ffffffff,409,0
8444413ffffffff,341,0
8444415ffffffff,341,0
8444417ffffffff,161,0
8444419ffffffff,420,0
844441bffffffff,471,0
844441dffffffff,351,0
8444421ffffffff,239,0
8444423ffffffff,188,0
8444425ffffffff,223,0
8444427ffffffff,209,0
8444429ffffffff,227,0
844442bffffffff,167,0
844442dffffffff,248,0
8444431ffffffff,318,0
8444433ffffffff,131,0
8444435ffffffff,265,0
8444437ffffffff,184,0
8444439ffffffff,281,0
844443bffffffff,243,0
844443dffffffff,159,0
8444441ffffffff,204,0
8444443ffffffff,258,0
8444445ffffffff,196,0
8444447ffffffff,164,0
8444449ffffffff,158,0
844444bffffffff,213,0
844444dffffffff,199,0
8444451ffffffff,187,0
8444453ffffffff,128,0
8444455ffffffff,223,0
8444457ffffffff,104,0
8444459ffffffff,279,0
844445bffffffff,148,0
844445dffffffff,237,0
8444461ffffffff,419,0
8444463ffffffff,332,0
8444465ffffffff,485,0
8444467ffffffff,324,0
8444469ffffffff,187,0
844446bffffffff,214,0
844446dffffffff,136,0
8444481ffffffff,271,0
8444483ffffffff,281,0
8444485ffffffff,340,0
8444487ffffffff,335,0
8444489ffffffff,286,0
844448bffffffff,177,0
844448dffffffff,346,0
8444491ffffffff,409,0
8444493ffffffff,125,0
8444495ffffffff,502,0
8444497ffffffff,152,0
8444499ffffffff,349,0
844449bffffffff,328,0
844449dffffffff,387,0
84444a1ffffffff,359,0
84444a3ffffffff,356,0
84444a5ffffffff,255,0
84444a7ffffffff,369,0
84444a9ffffffff,407,0
84444abffffffff,244,0
84444adffffffff,242,0
84444b1ffffffff,532,0
84444b3ffffffff,259,0
84444b5ffffffff,547,0
84444b7ffffffff,461,0
84444b9ffffffff,403,0
84444bbffffffff,375,0
84444bdffffffff,368,0
84444c1ffffffff,479,0
84444c3ffffffff,355,1
84444c5ffffffff,296,0
84444c7ffffffff,413,0
84444c9ffffffff,359,0
84444cbffffffff,521,0
84444cdffffffff,242,0
84444d1ffffffff,242,0
84444d3ffffffff,401,0
84444d5ffffffff,234,0
84444d7ffffffff,313,0
84444d9ffffffff,368,0
84444dbffffffff,278,0
84444ddffffffff,302,0
84444e1ffffffff,348,1
84444e3ffffffff,320,0
84444e5ffffffff,239,0
84444e7ffffffff,213,0
84444e9ffffffff,316,0
84444ebffffffff,379,1
84444edffffffff,132,0
8444501ffffffff,362,0
8444503ffffffff,277,0
8444505ffffffff,321,3
8444507ffffffff,316,0
8444509ffffffff,153,0
844450bffffffff,273,0
844450dffffffff,210,2
8444511ffffffff,154,0
8444513ffffffff,178,3
8444515ffffffff,151,0
8444517ffffffff,121,0
8444519ffffffff,240,1
844451bffffffff,209,0
844451dffffffff,238,0
8444521ffffffff,356,0
8444523ffffffff,233,0
8444525ffffffff,390,0
8444527ffffffff,188,0
8444529ffffffff,424,5
844452bffffffff,319,1
844452dffffffff,307,0
8444531ffffffff,133,1
8444533ffffffff,96,0
8444535ffffffff,203,0
8444537ffffffff,129,0
8444539ffffffff,191,0
844453bffffffff,97,0
844453dffffffff,272,0
8444541ffffffff,30,0
8444543ffffffff,16,0
8444545ffffffff,15,2
8444547ffffffff,10,0
8444549ffffffff,78,0
844454bffffffff,46,0
844454dffffffff,64,0
8444551ffffffff,281,1
8444553ffffffff,261,0
8444555ffffffff,222,0
8444557ffffffff,246,0
8444559ffffffff,155,1
844455bffffffff,288,0
844455dffffffff,58,0
8444561ffffffff,8,0
8444563ffffffff,170,3
8444565ffffffff,5,0
8444567ffffffff,155,0
8444569ffffffff,8,2
844456bffffffff,12,2
844456dffffffff,7,1
8444581ffffffff,251,1
8444583ffffffff,302,0
8444585ffffffff,272,1
8444587ffffffff,266,0
8444589ffffffff,231,1
844458bffffffff,318,0
844458dffffffff,259,4
8444591ffffffff,224,0
8444593ffffffff,528,0
8444595ffffffff,244,0
8444597ffffffff,394,0
8444599ffffffff,211,0
844459bffffffff,344,0
844459dffffffff,226,0
84445a1ffffffff,320,6
84445a3ffffffff,256,12
84445a5ffffffff,351,3
84445a7ffffffff,222,1
84445a9ffffffff,330,2
84445abffffffff,261,13
84445adffffffff,332,8
84445b1ffffffff,422,0
84445b3ffffffff,594,0
84445b5ffffffff,278,1
84445b7ffffffff,494,0
84445b9ffffffff,270,0
84445bbffffffff,356,0
84445bdffffffff,233,2
84445c1ffffffff,366,0
84445c3ffffffff,350,0
84445c5ffffffff,236,6
84445c7ffffffff,326,2
84445c9ffffffff,199,1
84445cbffffffff,313,1
84445cdffffffff,111,2
84445d1ffffffff,209,0
84445d3ffffffff,259,0
84445d5ffffffff,217,0
84445d7ffffffff,290,0
84445d9ffffffff,187,0
84445dbffffffff,225,0
84445ddffffffff,191,0
84445e1ffffffff,377,2
84445e3ffffffff,298,8
84445e5ffffffff,313,0
84445e7ffffffff,294,0
84445e9ffffffff,303,2
84445ebffffffff,322,4
84445edffffffff,177,0
8444601ffffffff,47,0
8444603ffffffff,50,0
8444605ffffffff,59,0
8444607ffffffff,14,0
8444609ffffffff,71,0
844460bffffffff,54,0
844460dffffffff,87,0
8444611ffffffff,51,0
8444613ffffffff,105,0
8444615ffffffff,54,0
8444617ffffffff,149,0
8444619ffffffff,47,0
844461bffffffff,67,0
844461dffffffff,53,0
8444621ffffffff,42,0
8444623ffffffff,26,0
8444625ffffffff,14,0
8444627ffffffff,74,0
8444629ffffffff,20,0
844462bffffffff,44,0
844462dffffffff,10,0
8444631ffffffff,139,0
8444633ffffffff,235,0
8444635ffffffff,143,0
8444637ffffffff,218,0
8444639ffffffff,22,0
844463bffffffff,131,0
844463dffffffff,15,0
8444641ffffffff,48,0
8444643ffffffff,58,0
8444645ffffffff,50,0
8444647ffffffff,73,0
8444649ffffffff,48,0
844464bffffffff,59,0
844464dffffffff,33,0
8444651ffffffff,25,0
8444653ffffffff,16,0
8444655ffffffff,34,0
8444657ffffffff,42,0
8444659ffffffff,6,0
844465bffffffff,10,0
844465dffffffff,27,0
8444661ffffffff,36,0
8444663ffffffff,34,0
8444665ffffffff,7,0
8444667ffffffff,10,0
8444669ffffffff,20,0
844466bffffffff,45,0
844466dffffffff,32,0
8444681ffffffff,442,0
8444683ffffffff,225,0
8444685ffffffff,450,0
8444687ffffffff,473,0
8444689ffffffff,673,0
844468bffffffff,370,0
844468dffffffff,496,0
8444691ffffffff,345,0
8444693ffffffff,395,0
8444695ffffffff,184,0
8444697ffffffff,287,0
8444699ffffffff,335,0
844469bffffffff,304,0
844469dffffffff,248,0
84446a1ffffffff,323,0
84446a3ffffffff,415,0
84446a5ffffffff,303,0
84446a7ffffffff,444,0
84446a9ffffffff,395,0
84446abffffffff,298,0
84446adffffffff,266,0
84446b1ffffffff,278,0
84446b3ffffffff,342,0
84446b5ffffffff,523,0
84446b7ffffffff,359,0
84446b9ffffffff,175,0
84446bbffffffff,280,0
84446bdffffffff,417,0
84446c1ffffffff,697,0
84446c3ffffffff,1097,2
84446c5ffffffff,358,0
84446c7ffffffff,595,0
84446c9ffffffff,206,1
84446cbffffffff,732,1
84446cdffffffff,184,0
84446d1ffffffff,679,0
84446d3ffffffff,412,2
84446d5ffffffff,642,0
84446d7ffffffff,390,0
84446d9ffffffff,588,0
84446dbffffffff,557,0
84446ddffffffff,937,0
84446e1ffffffff,325,0
84446e3ffffffff,276,1
84446e5ffffffff,331,0
84446e7ffffffff,151,0
84446e9ffffffff,298,0
84446ebffffffff,403,0
84446edffffffff,244,0
8444701ffffffff,9,0
8444703ffffffff,22,0
8444705ffffffff,10,0
8444707ffffffff,42,0
8444709ffffffff,10,0
844470bffffffff,7,0
844470dffffffff,11,0
8444711ffffffff,88,0
8444713ffffffff,219,0
8444715ffffffff,116,0
8444717ffffffff,204,0
8444719ffffffff,9,0
844471bffffffff,75,0
844471dffffffff,11,0
8444721ffffffff,112,0
8444723ffffffff,251,0
8444725ffffffff,197,0
8444727ffffffff,252,0
8444729ffffffff,11,0
844472bffffffff,68,0
844472dffffffff,19,0
8444731ffffffff,195,0
8444733ffffffff,165,0
8444735ffffffff,162,0
8444737ffffffff,128,1
8444739ffffffff,184,0
844473bffffffff,182,0
844473dffffffff,196,1
8444741ffffffff,10,0
8444743ffffffff,8,0
8444745ffffffff,4,0
8444747ffffffff,6,0
8444749ffffffff,2,0
844474bffffffff,7,0
844474dffffffff,1,0
8444751ffffffff,5,0
8444753ffffffff,6,0
8444755ffffffff,5,0
8444757ffffffff,4,0
8444759ffffffff,4,0
844475bffffffff,3,0
844475dffffffff,4,0
8444761ffffffff,11,0
8444763ffffffff,11,0
8444765ffffffff,12,0
8444767ffffffff,10,0
8444769ffffffff,14,0
844476bffffffff,11,0
844476dffffffff,11,0
8444801ffffffff,63,0
8444803ffffffff,46,0
8444805ffffffff,50,0
8444807ffffffff,77,0
8444809ffffffff,51,0
844480bffffffff,74,0
844480dffffffff,75,0
8444811ffffffff,89,0
8444813ffffffff,167,0
8444815ffffffff,56,0
8444817ffffffff,56,0
8444819ffffffff,151,0
844481bffffffff,149,0
844481dffffffff,59,0
8444821ffffffff,22,0
8444823ffffffff,30,0
8444825ffffffff,14,0
8444827ffffffff,7,0
8444829ffffffff,31,0
844482bffffffff,36,0
844482dffffffff,27,0
8444831ffffffff,45,0
8444833ffffffff,73,0
8444835ffffffff,34,0
8444837ffffffff,36,0
8444839ffffffff,77,0
844483bffffffff,65,0
844483dffffffff,41,0
8444841ffffffff,53,0
8444843ffffffff,62,0
8444845ffffffff,73,0
8444847ffffffff,50,0
8444849ffffffff,69,0
844484bffffffff,93,0
844484dffffffff,53,0
8444851ffffffff,158,0
8444853ffffffff,162,0
8444855ffffffff,71,0
8444857ffffffff,105,0
8444859ffffffff,216,0
844485bffffffff,179,0
844485dffffffff,97,0
8444861ffffffff,45,0
8444863ffffffff,42,0
8444865ffffffff,29,0
8444867ffffffff,32,0
8444869ffffffff,48,0
844486bffffffff,74,0
844486dffffffff,39,0
8444881ffffffff,83,0
8444883ffffffff,26,0
8444885ffffffff,173,0
8444887ffffffff,151,0
8444889ffffffff,44,0
844488bffffffff,20,0
844488dffffffff,143,0
8444891ffffffff,8,0
8444893ffffffff,8,0
8444895ffffffff,7,0
8444897ffffffff,9,0
8444899ffffffff,8,0
844489bffffffff,6,0
844489dffffffff,4,0
84448a1ffffffff,77,0
84448a3ffffffff,81,0
84448a5ffffffff,29,0
84448a7ffffffff,65,0
84448a9ffffffff,80,0
84448abffffffff,154,0
84448adffffffff,70,0
84448b1ffffffff,163,0
84448b3ffffffff,30,0
84448b5ffffffff,166,0
84448b7ffffffff,228,0
84448b9ffffffff,57,0
84448bbffffffff,22,0
84448bdffffffff,212,0
84448c1ffffffff,66,0
84448c3ffffffff,40,0
84448c5ffffffff,153,0
84448c7ffffffff,98,0
84448c9ffffffff,49,0
84448cbffffffff,51,0
84448cdffffffff,89,0
84448d1ffffffff,7,1
84448d3ffffffff,9,0
84448d5ffffffff,13,0
84448d7ffffffff,6,0
84448d9ffffffff,15,0
84448dbffffffff,18,0
84448ddffffffff,14,0
84448e1ffffffff,81,0
84448e3ffffffff,140,0
84448e5ffffffff,76,0
84448e7ffffffff,76,0
84448e9ffffffff,113,0
84448ebffffffff,194,0
84448edffffffff,46,0
8444903ffffffff,1,0
844490dffffffff,1,0
8444911ffffffff,1,0
8444915ffffffff,1,0
8444919ffffffff,9,0
844491bffffffff,3,0
844491dffffffff,2,0
8444927ffffffff,1,0
8444929ffffffff,1,0
8444937ffffffff,1,0
8444939ffffffff,2,0
844493bffffffff,1,0
8444941ffffffff,6,0
8444943ffffffff,5,0
8444945ffffffff,1,0
8444947ffffffff,1,0
8444949ffffffff,20,0
844494bffffffff,23,0
844494dffffffff,5,0
8444951ffffffff,16,0
8444953ffffffff,16,0
8444955ffffffff,7,0
8444957ffffffff,5,0
8444959ffffffff,25,0
844495bffffffff,28,0
844495dffffffff,18,0
8444963ffffffff,1,0
8444981ffffffff,1,0
8444983ffffffff,28,0
8444985ffffffff,3,0
8444987ffffffff,19,0
8444989ffffffff,1,0
844498bffffffff,27,0
844498dffffffff,2,0
8444991ffffffff,1,0
8444993ffffffff,12,0
8444995ffffffff,14,0
8444997ffffffff,35,0
8444999ffffffff,3,0
844499bffffffff,12,0
844499dffffffff,11,0
84449a1ffffffff,2,0
84449a3ffffffff,2,0
84449a9ffffffff,5,0
84449abffffffff,17,0
84449adffffffff,2,0
84449b1ffffffff,16,0
84449b3ffffffff,5,0
84449b7ffffffff,4,0
84449b9ffffffff,36,0
84449bbffffffff,27,0
84449bdffffffff,4,0
84449c1ffffffff,15,0
84449c3ffffffff,2,0
84449c7ffffffff,9,0
84449c9ffffffff,13,0
84449cbffffffff,20,0
84449d1ffffffff,52,0
84449d3ffffffff,20,0
84449d5ffffffff,2,0
84449d7ffffffff,39,0
84449d9ffffffff,47,0
84449dbffffffff,85,0
84449ddffffffff,16,0
84449e3ffffffff,4,0
84449e7ffffffff,2,0
84449ebffffffff,3,0
8444a01ffffffff,210,0
8444a03ffffffff,198,0
8444a05ffffffff,184,0
8444a07ffffffff,200,0
8444a09ffffffff,144,0
8444a0bffffffff,222,0
8444a0dffffffff,150,0
8444a11ffffffff,1159,1
8444a13ffffffff,830,3
8444a15ffffffff,292,0
8444a17ffffffff,534,0
8444a19ffffffff,564,1
8444a1bffffffff,942,0
8444a1dffffffff,299,0
8444a21ffffffff,139,0
8444a23ffffffff,101,0
8444a25ffffffff,110,0
8444a27ffffffff,75,0
8444a29ffffffff,178,0
8444a2bffffffff,198,0
8444a2dffffffff,125,0
8444a31ffffffff,94,0
8444a33ffffffff,214,0
8444a35ffffffff,107,0
8444a37ffffffff,139,0
8444a39ffffffff,181,0
8444a3bffffffff,218,0
8444a3dffffffff,159,0
8444a41ffffffff,46,0
8444a43ffffffff,74,0
8444a45ffffffff,77,0
8444a47ffffffff,104,0
8444a49ffffffff,28,0
8444a4bffffffff,22,0
8444a4dffffffff,33,0
8444a51ffffffff,111,0
8444a53ffffffff,176,0
8444a55ffffffff,90,0
8444a57ffffffff,180,0
8444a59ffffffff,84,0
8444a5bffffffff,142,0
8444a5dffffffff,35,0
8444a61ffffffff,104,0
8444a63ffffffff,168,0
8444a65ffffffff,87,0
8444a67ffffffff,114,0
8444a69ffffffff,143,0
8444a6bffffffff,152,0
8444a6dffffffff,69,0
8444a81ffffffff,684,1
8444a83ffffffff,654,0
8444a85ffffffff,307,0
8444a87ffffffff,319,0
